11000528,2019-10-11,15:03:34.373132,16:37:01.353688
1211823,2019-10-11,15:03:36.013151,17:01:54.229048
0462379422,2019-10-11,15:03:42.629166,17:01:56.792990
4113419,2019-10-11,15:03:44.835174,16:37:03.553651
931844,2019-10-11,15:03:46.209251,17:38:12.107239
2001198,2019-10-11,15:03:51.657259,17:01:08.865238
1212178,2019-10-11,15:03:54.227175,16:34:10.139497
11000348,2019-10-11,15:03:57.947118,16:33:51.611150
14000929,2019-10-11,15:04:02.519233,17:36:29.127321
1212009,2019-10-11,15:04:04.701348,16:54:10.774833
11001690,2019-10-11,15:04:22.861278,16:58:55.066384
4114795,2019-10-11,15:04:24.225093,16:33:18.513121
11000873,2019-10-11,15:04:31.715248,17:37:37.341158
11002284,2019-10-11,15:04:32.581270,16:58:44.924181
1211641,2019-10-11,15:04:35.073556,20:07:54.733611
2008135,2019-10-11,15:04:37.969132,17:10:58.139072
14000115,2019-10-11,15:04:45.203236,16:34:28.259275
4112395,2019-10-11,15:04:46.917464,20:08:50.103592
1211452,2019-10-11,15:04:50.457294,17:19:10.880138
11012070,2019-10-11,15:04:52.149469,16:36:35.885615
4111100,2019-10-11,15:04:53.819139,18:28:02.680318
4111053,2019-10-11,15:04:54.951418,16:33:37.669122
11001124,2019-10-11,15:04:56.553198,16:32:44.870995
11008518,2019-10-11,15:05:02.801720,17:23:19.743823
905051,2019-10-11,15:05:04.621197,
1214467,2019-10-11,15:05:06.539250,16:46:35.312466
2003646,2019-10-11,15:05:08.551471,16:51:56.822799
1214026,2019-10-11,15:05:10.621443,
11001685,2019-10-11,15:05:14.149354,17:32:39.167348
1211100,2019-10-11,15:05:16.893484,17:19:34.196136
11006287,2019-10-11,15:05:21.151380,
11001624,2019-10-11,15:05:23.753361,16:37:28.066002
11001889,2019-10-11,15:05:25.499333,17:00:52.113143
11005897,2019-10-11,15:05:38.275394,16:15:18.137724
2001993,2019-10-11,15:05:40.919490,16:15:28.993697
11001730,2019-10-11,15:05:42.821309,17:02:06.507245
4111492,2019-10-11,15:05:44.995440,
1212927,2019-10-11,15:05:55.991359,17:02:36.598739
2007624,2019-10-11,15:05:58.259477,16:58:04.096509
1211635,2019-10-11,15:06:01.605486,16:51:10.066651
1211565,2019-10-11,15:06:03.055711,16:43:50.042298
901926,2019-10-11,15:06:14.661499,16:35:23.911494
2007453,2019-10-11,15:06:24.447604,16:58:05.560513
1211312,2019-10-11,15:06:35.797558,18:28:09.430342
11001667,2019-10-11,15:06:58.771614,17:06:52.493714
11001883,2019-10-11,15:07:04.196007,17:10:10.725117
1214632,2019-10-11,15:07:07.969589,16:34:02.687216
1210393,2019-10-11,15:07:09.855629,17:18:53.306152
11007072,2019-10-11,15:07:29.093650,17:01:52.604978
11001678,2019-10-11,15:07:37.752170,16:33:47.771228
931781,2019-10-11,15:07:44.027691,16:32:39.449017
4114713,2019-10-11,15:07:48.836015,17:37:12.529773
11008121,2019-10-11,15:07:53.499891,16:33:33.915114
1211612,2019-10-11,15:07:57.553797,
4112126,2019-10-11,15:08:10.617919,16:33:44.597146
1211660,2019-10-11,15:08:22.947775,16:38:31.075780
11009054,2019-10-11,15:08:45.103925,16:37:23.045697
1210644,2019-10-11,15:10:09.260035,17:41:20.659502
11001999,2019-10-11,15:10:13.796040,16:38:29.679781
2004201,2019-10-11,15:11:23.516180,18:27:52.486314
11001703,2019-10-11,15:11:32.222215,16:52:30.432719
11001621,2019-10-11,15:14:34.262727,17:05:30.820010
11001771,2019-10-11,15:18:04.627556,15:51:23.230404
1209528,2019-10-11,15:24:28.981312,15:47:45.488526
11000864,2019-10-11,15:24:35.641264,17:01:15.657221
11001246,2019-10-11,15:25:06.115052,17:01:49.283000
931790,2019-10-11,15:25:12.358756,17:04:30.702219
7000878,2019-10-11,15:25:35.560501,
11000898,2019-10-11,15:26:10.028600,
907409,2019-10-11,15:26:28.309046,16:50:07.735026
1214402,2019-10-11,15:29:58.423879,
1212104,2019-10-11,15:34:36.932145,17:36:30.903291
11001771,2019-10-11,15:56:41.985404,17:35:33.879315
953276,2019-10-11,16:46:56.090450,20:07:58.095608
11002184,2019-10-11,17:00:53.631299,17:00:59.121533
11001889,2019-10-11,17:01:00.465252,17:01:01.657225
0462379422,2019-10-11,17:02:09.703647,
1211823,2019-10-11,17:02:12.146926,17:02:16.960850
1211823,2019-10-11,17:02:19.034885,17:02:27.628797
11002184,2019-10-11,17:02:39.614726,17:02:42.106738
11002184,2019-10-11,17:02:47.920565,17:02:49.872685
926163,2019-10-11,18:13:34.073413,
2003624,2019-10-11,20:08:02.269651,
11001770,2019-10-14,15:02:05.962926,16:53:06.443292
11003255,2019-10-14,15:02:07.158997,16:39:29.993868
11001970,2019-10-14,15:02:13.653164,16:34:16.902160
4114192,2019-10-14,15:02:29.153313,
11001764,2019-10-14,15:02:33.403442,16:34:14.238195
1214316,2019-10-14,15:02:41.899580,16:37:08.050080
2001511,2019-10-14,15:02:48.715762,16:39:05.749683
1214467,2019-10-14,15:03:06.257897,17:10:12.756170
1211823,2019-10-14,15:03:14.862086,16:55:56.607329
0462379422,2019-10-14,15:03:18.700126,16:55:58.629302
907409,2019-10-14,15:03:25.172185,16:57:37.185276
4112276,2019-10-14,15:03:29.052235,16:55:35.749491
926163,2019-10-14,15:03:41.156390,16:47:11.905336
1209528,2019-10-14,15:03:48.676544,15:55:49.269444
1212009,2019-10-14,15:03:56.112578,16:58:49.753360
11000641,2019-10-14,15:04:08.422699,16:50:57.195383
109225185,2019-10-14,15:04:16.551134,17:09:45.438188
11002184,2019-10-14,15:04:21.904884,16:53:00.095327
2001198,2019-10-14,15:04:31.653047,16:52:21.905271
2008415,2019-10-14,15:04:37.819103,16:52:26.893644
1211612,2019-10-14,15:04:49.947515,16:57:50.689391
11008121,2019-10-14,15:04:53.139236,15:31:13.360006
4111175,2019-10-14,15:05:01.593674,17:14:51.804239
11012070,2019-10-14,15:05:17.579588,15:10:06.304356
1214026,2019-10-14,15:05:26.973629,17:10:23.622262
931790,2019-10-14,15:05:34.809641,15:56:56.840491
11009511,2019-10-14,15:05:49.233909,17:19:36.113714
931844,2019-10-14,15:05:56.789991,17:09:31.102372
4114795,2019-10-14,15:06:27.150203,16:33:29.348296
11001690,2019-10-14,15:06:39.184486,15:54:25.942752
11001889,2019-10-14,15:06:50.686543,15:27:54.526414
901926,2019-10-14,15:06:59.960635,16:08:17.044092
63524,2019-10-14,15:07:04.450677,17:29:43.655956
11006287,2019-10-14,15:07:12.237126,17:22:31.647681
4111100,2019-10-14,15:07:25.444969,15:56:20.910979
1212241,2019-10-14,15:07:34.963125,15:56:09.815331
2008135,2019-10-14,15:07:43.371210,16:15:19.056162
11007072,2019-10-14,15:07:56.959362,16:53:10.671343
1211635,2019-10-14,15:08:14.031341,16:11:24.777705
907780,2019-10-14,15:08:21.055053,17:00:51.951324
2007453,2019-10-14,15:08:22.171379,16:55:29.737270
2007624,2019-10-14,15:08:40.565625,16:42:15.767529
11001685,2019-10-14,15:08:58.290111,16:04:34.709355
4115843,2019-10-14,15:09:08.699863,16:00:28.798561
11001730,2019-10-14,15:09:12.137995,17:01:59.402988
11001891,2019-10-14,15:09:29.356264,16:33:32.208307
14002479,2019-10-14,15:09:32.652277,17:12:08.738440
1211100,2019-10-14,15:09:46.455281,16:32:35.510482
11000516,2019-10-14,15:09:59.220343,17:01:50.597135
11001703,2019-10-14,15:10:15.836289,16:57:03.593293
11000675,2019-10-14,15:10:44.352732,16:42:10.771455
2003624,2019-10-14,15:11:23.293021,17:32:42.953638
2002047,2019-10-14,15:11:25.354938,16:16:27.278132
14001180,2019-10-14,15:11:40.007086,16:39:03.601649
1212927,2019-10-14,15:11:57.271266,16:32:37.002482
1211660,2019-10-14,15:12:06.281284,16:34:19.322165
11009054,2019-10-14,15:12:13.345324,16:33:44.066273
7000878,2019-10-14,15:12:23.559418,16:56:09.479308
11001883,2019-10-14,15:13:04.797677,16:07:24.756221
1212220,2019-10-14,15:13:06.773740,17:01:39.531256
4112395,2019-10-14,15:13:14.419956,17:19:11.502123
11000873,2019-10-14,15:13:27.291854,17:08:11.806421
905051,2019-10-14,15:13:39.055774,17:01:37.657300
11000864,2019-10-14,15:13:42.670008,15:56:14.977164
2003646,2019-10-14,15:13:45.666006,15:13:59.886052
2003646,2019-10-14,15:14:01.436120,16:47:23.697341
11000637,2019-10-14,15:14:08.446118,17:05:53.292790
11001771,2019-10-14,15:14:13.388123,15:56:41.960684
1214632,2019-10-14,15:14:54.040366,16:32:51.318418
4114713,2019-10-14,15:15:10.075100,16:10:02.215814
4111492,2019-10-14,15:15:20.364600,16:09:01.202077
4112126,2019-10-14,15:15:22.236443,16:48:52.901271
11001678,2019-10-14,15:15:28.028476,16:48:58.259353
1210644,2019-10-14,15:16:11.780758,17:02:23.185056
2004201,2019-10-14,15:16:16.228950,16:28:36.691526
11009227,2019-10-14,15:17:46.669526,15:18:09.551579
305365280,2019-10-14,15:20:20.377381,16:53:04.139290
1210393,2019-10-14,15:24:08.784265,15:41:09.921939
11001999,2019-10-14,15:29:29.623267,16:34:33.794174
14002684,2019-10-14,15:33:32.480904,17:09:53.502222
1211452,2019-10-14,16:18:48.207875,16:18:56.449822
121214801,2019-10-14,17:32:53.093672,17:32:56.126034
926163,2019-10-17,15:00:24.828647,17:15:43.277040
63524,2019-10-17,15:00:43.864520,17:12:35.055949
1212169,2019-10-17,15:01:24.112269,17:01:23.531705
1209528,2019-10-17,15:01:35.082175,15:39:30.208246
14001180,2019-10-17,15:01:38.934147,16:35:54.587027
4116254,2019-10-17,15:01:53.706099,16:23:22.220781
11006143,2019-10-17,15:02:11.648032,16:37:02.448914
11001764,2019-10-17,15:02:22.411937,16:33:32.103685
11001770,2019-10-17,15:02:26.105896,16:59:55.973717
2002047,2019-10-17,15:02:38.157819,15:44:41.831600
11001970,2019-10-17,15:02:47.179989,16:33:41.601404
1214467,2019-10-17,15:02:57.757735,16:58:44.113753
1212220,2019-10-17,15:03:04.429920,17:14:42.747294
2001511,2019-10-17,15:03:49.281574,16:35:57.907069
1211641,2019-10-17,15:04:12.475345,16:50:52.244099
1212009,2019-10-17,15:04:38.409351,16:40:43.640990
1212178,2019-10-17,15:04:51.963272,16:32:58.041590
11001685,2019-10-17,15:05:09.139020,16:22:12.940555
11000348,2019-10-17,15:05:10.293129,16:33:43.657359
2001198,2019-10-17,15:05:20.304981,17:03:06.580948
2008415,2019-10-17,15:05:22.075106,17:03:09.346917
11002184,2019-10-17,15:05:23.554925,17:03:14.314811
0462379422,2019-10-17,15:05:28.460920,17:18:12.338441
1211823,2019-10-17,15:05:30.521120,17:18:10.346481
901926,2019-10-17,15:05:33.699100,16:40:06.146750
931790,2019-10-17,15:05:43.087024,16:18:51.286743
11009511,2019-10-17,15:05:53.922936,17:16:38.578783
1214316,2019-10-17,15:05:57.692878,16:39:31.542559
4111175,2019-10-17,15:06:11.950815,17:01:36.940342
4112126,2019-10-17,15:06:17.238854,16:32:36.257643
11008121,2019-10-17,15:06:18.604825,16:31:44.394184
1211612,2019-10-17,15:06:23.054888,17:01:33.219704
4114795,2019-10-17,15:06:31.380610,16:33:23.563434
11001690,2019-10-17,15:06:35.802653,16:18:44.436698
11001891,2019-10-17,15:06:44.280693,
4114192,2019-10-17,15:06:54.100525,16:32:41.257565
14002479,2019-10-17,15:06:56.202655,17:10:01.102758
11000637,2019-10-17,15:06:59.898652,
109225185,2019-10-17,15:07:08.100597,17:10:42.344646
2003624,2019-10-17,15:07:10.408598,17:20:48.129880
1210246,2019-10-17,15:07:23.028520,17:44:21.597505
14000115,2019-10-17,15:07:24.626926,17:02:06.243780
907409,2019-10-17,15:07:25.924824,
1212241,2019-10-17,15:07:27.446539,16:17:54.240579
4112395,2019-10-17,15:07:32.412546,17:11:55.730172
11001136,2019-10-17,15:07:34.628467,16:01:24.884255
11006287,2019-10-17,15:07:36.468512,17:25:23.819169
1211312,2019-10-17,15:07:38.234460,16:56:10.429899
11000932,2019-10-17,15:08:29.490179,17:10:43.742508
11000528,2019-10-17,15:08:43.582020,16:33:52.161205
11002329,2019-10-17,15:09:23.878010,16:34:12.703196
931844,2019-10-17,15:09:58.273691,17:34:55.525830
4111318,2019-10-17,15:10:02.233637,
11001624,2019-10-17,15:10:03.514009,16:32:40.233559
4115843,2019-10-17,15:10:08.189679,16:18:40.222530
11002043,2019-10-17,15:10:19.429781,16:35:18.547134
1211452,2019-10-17,15:10:27.853796,16:20:24.628713
1211635,2019-10-17,15:10:28.993648,16:34:58.571223
2008135,2019-10-17,15:10:51.981557,16:20:59.190687
11007072,2019-10-17,15:10:54.115786,17:10:36.280665
1211565,2019-10-17,15:10:58.071638,17:24:57.667224
11001730,2019-10-17,15:10:59.245403,16:57:32.333833
14000929,2019-10-17,15:11:01.507667,17:03:12.090797
1214026,2019-10-17,15:11:26.753427,16:34:26.555289
1210307,2019-10-17,15:11:46.063384,17:14:47.921266
11001771,2019-10-17,15:11:49.005537,16:18:13.804585
905287,2019-10-17,15:11:52.113432,17:12:40.869916
4111492,2019-10-17,15:11:54.051197,16:39:24.098586
4111053,2019-10-17,15:12:01.843298,16:39:28.450868
4114713,2019-10-17,15:12:06.019328,16:22:43.970739
11001889,2019-10-17,15:12:38.333094,17:03:08.118963
11000675,2019-10-17,15:12:40.515498,16:58:31.348099
11001883,2019-10-17,15:12:55.985424,16:18:58.852662
7000878,2019-10-17,15:13:00.440916,17:16:41.876771
1210644,2019-10-17,15:13:54.936695,17:31:45.662290
4111100,2019-10-17,15:13:56.334812,17:02:09.203794
907780,2019-10-17,15:13:59.288916,17:02:00.651779
2007453,2019-10-17,15:14:00.704859,15:33:27.524598
931616,2019-10-17,15:14:02.114927,17:05:00.045906
2003646,2019-10-17,15:14:06.298663,16:23:59.882808
1212104,2019-10-17,15:14:16.734853,17:01:45.629737
11008518,2019-10-17,15:14:19.070607,17:09:09.891192
2004201,2019-10-17,15:14:20.910847,15:16:22.184230
11003255,2019-10-17,15:14:23.466694,16:43:24.674349
11001999,2019-10-17,15:15:31.868502,16:31:27.789907
1208144,2019-10-17,15:15:51.788539,17:03:18.810802
11008402,2019-10-17,15:17:52.989926,
305365280,2019-10-17,15:20:31.112901,17:10:39.208730
11007001,2019-10-17,15:24:49.873467,17:03:30.936477
11001124,2019-10-17,15:27:51.368528,16:29:35.652240
2007624,2019-10-17,15:29:22.891730,16:40:35.780675
14002684,2019-10-17,15:36:02.185213,17:10:07.392885
121214801,2019-10-17,15:45:49.073998,
1209528,2019-10-17,15:57:28.076354,
11000873,2019-10-17,15:59:03.706637,16:58:21.405927
11002136,2019-10-17,16:01:25.176235,
11001136,2019-10-17,16:01:33.846519,16:01:41.464157
11000898,2019-10-17,16:09:32.392378,
32889,2019-10-17,16:31:49.279908,
905051,2019-10-17,16:40:59.386595,17:04:04.420267
11000932,2019-10-17,17:10:48.162646,17:10:49.512462
11000932,2019-10-17,17:10:59.226497,17:11:00.554501
11000932,2019-10-17,17:11:01.572666,17:11:02.606454
7385400808,2019-10-17,17:25:25.743100,17:42:34.981925
1826389878240401,2019-10-17,17:25:38.782955,17:25:41.089159
63524,2019-10-18,14:55:33.769985,15:28:15.832962
926163,2019-10-18,14:57:01.200127,15:24:28.056369
4114192,2019-10-18,14:59:58.800758,15:36:59.614896
1214316,2019-10-18,15:00:03.812736,
11001621,2019-10-18,15:00:10.587025,15:57:52.213791
11006143,2019-10-18,15:00:17.229393,15:26:12.938472
1208144,2019-10-18,15:00:47.011775,15:23:25.388095
1212169,2019-10-18,15:01:08.286391,15:23:43.024148
4116254,2019-10-18,15:01:28.948975,16:06:13.987721
1211641,2019-10-18,15:01:36.424841,15:23:51.830196
11001246,2019-10-18,15:01:40.236979,15:24:55.292435
11001970,2019-10-18,15:01:41.871123,15:41:39.075322
14002479,2019-10-18,15:01:47.147059,17:00:10.445700
11003255,2019-10-18,15:01:50.011265,15:25:55.802587
2001511,2019-10-18,15:01:53.367352,15:24:21.676281
14001180,2019-10-18,15:02:03.525510,15:25:56.664633
11001770,2019-10-18,15:02:17.063897,15:28:05.305059
4111175,2019-10-18,15:02:23.900175,15:26:27.339343
1211823,2019-10-18,15:02:26.860348,15:26:05.082436
0462379422,2019-10-18,15:02:38.128142,15:26:03.602429
4112276,2019-10-18,15:02:48.160205,15:25:24.592329
1212241,2019-10-18,15:02:49.628182,15:27:02.564907
907409,2019-10-18,15:02:56.480515,16:25:07.757363
1212178,2019-10-18,15:02:58.020500,
1214467,2019-10-18,15:02:59.512616,15:26:28.944560
953276,2019-10-18,15:03:00.686481,
11007072,2019-10-18,15:03:02.316400,17:40:06.516088
1211452,2019-10-18,15:03:10.756814,15:24:53.716385
1212009,2019-10-18,15:03:15.637024,15:26:43.863200
901926,2019-10-18,15:03:17.646777,16:34:05.190201
11001678,2019-10-18,15:03:20.827695,15:23:36.050111
1212220,2019-10-18,15:03:26.016987,15:30:55.819369
11001764,2019-10-18,15:03:27.842982,15:29:27.913038
2002047,2019-10-18,15:03:29.043153,15:59:56.041799
11000637,2019-10-18,15:03:31.451443,
11000348,2019-10-18,15:03:32.671092,15:26:17.778659
2001198,2019-10-18,15:03:35.785178,15:23:08.166328
931790,2019-10-18,15:03:37.388985,15:25:49.458593
11001685,2019-10-18,15:03:40.543160,
931844,2019-10-18,15:03:41.913065,15:27:26.342935
2007453,2019-10-18,15:03:47.023256,15:25:14.684452
1214026,2019-10-18,15:03:51.759357,15:27:37.251086
109225185,2019-10-18,15:03:55.715464,15:28:25.677049
11008121,2019-10-18,15:03:59.215379,
11001124,2019-10-18,15:04:00.891475,
1211612,2019-10-18,15:04:11.957573,15:27:44.993054
11001703,2019-10-18,15:04:15.413617,15:28:50.661041
11002329,2019-10-18,15:04:18.349786,15:35:03.395810
11007273,2019-10-18,15:04:33.842095,15:09:08.173301
11002043,2019-10-18,15:04:37.104074,15:24:46.952361
4112223,2019-10-18,15:05:06.244545,
907780,2019-10-18,15:05:12.782576,15:25:10.806644
11000528,2019-10-18,15:05:14.324604,15:23:58.514359
1214402,2019-10-18,15:05:20.834662,15:27:41.455018
11001624,2019-10-18,15:05:29.288705,15:57:58.923985
11001667,2019-10-18,15:05:33.228780,15:54:52.955838
11002184,2019-10-18,15:05:39.846832,15:23:19.430077
11001883,2019-10-18,15:06:57.231991,16:05:09.107771
11012070,2019-10-18,15:07:07.658092,15:28:00.957039
1212927,2019-10-18,15:08:07.872771,15:29:05.733118
4112126,2019-10-18,15:08:19.956888,15:23:29.726629
11000932,2019-10-18,15:08:43.223048,15:28:33.197138
11001690,2019-10-18,15:08:44.329162,15:25:27.670478
4114795,2019-10-18,15:08:45.643231,
11009054,2019-10-18,15:08:54.335210,15:29:13.079218
1211660,2019-10-18,15:09:05.341291,15:29:35.811214
1214632,2019-10-18,15:10:33.088075,15:24:30.368328
2004201,2019-10-18,15:10:53.792256,16:14:06.075553
905051,2019-10-18,15:21:01.083659,16:31:19.925364
2007624,2019-10-18,15:22:56.114272,16:32:00.916554
2001198,2019-10-18,15:23:11.860120,17:03:33.990443
305365280,2019-10-18,15:23:17.344035,16:27:28.278396
11002184,2019-10-18,15:23:21.090077,17:04:30.745033
1208144,2019-10-18,15:23:27.724108,18:02:31.232287
4112126,2019-10-18,15:23:33.096118,16:11:23.082479
11001678,2019-10-18,15:23:38.162104,16:03:32.585807
1212169,2019-10-18,15:23:44.858237,16:34:49.519487
11000864,2019-10-18,15:23:49.976248,15:54:01.615880
1211641,2019-10-18,15:23:54.820309,17:50:06.539215
11000528,2019-10-18,15:24:18.152297,15:35:04.863758
2001511,2019-10-18,15:24:23.458315,16:34:59.595297
926163,2019-10-18,15:24:29.424312,16:41:55.644817
4111053,2019-10-18,15:24:31.994309,16:32:40.817784
1214632,2019-10-18,15:24:35.592388,16:38:05.432042
4111100,2019-10-18,15:24:48.782470,
11002043,2019-10-18,15:24:49.896407,
1211565,2019-10-18,15:24:51.500474,
931781,2019-10-18,15:25:04.244769,
1211452,2019-10-18,15:25:06.134656,16:14:44.869811
14000929,2019-10-18,15:25:07.350461,17:08:03.358954
907780,2019-10-18,15:25:20.766445,16:38:03.966044
2007453,2019-10-18,15:25:22.404479,16:38:35.175464
4112276,2019-10-18,15:25:25.916445,16:41:28.909299
11001690,2019-10-18,15:25:32.660507,15:55:09.363906
11001730,2019-10-18,15:25:43.265526,16:52:40.336766
931790,2019-10-18,15:25:54.574668,15:54:30.477860
4114713,2019-10-18,15:26:00.522600,15:57:46.429829
0462379422,2019-10-18,15:26:14.156601,17:00:22.061884
1211823,2019-10-18,15:26:15.814843,17:00:19.571847
11006143,2019-10-18,15:26:19.010744,17:00:23.391919
11000348,2019-10-18,15:26:23.690585,17:00:06.595623
1214467,2019-10-18,15:26:36.638595,16:18:50.588158
4111175,2019-10-18,15:26:41.650725,16:28:08.411149
1212009,2019-10-18,15:26:47.176813,16:34:27.809841
11003255,2019-10-18,15:26:50.166927,16:40:28.847626
1211635,2019-10-18,15:26:52.752635,16:32:05.464651
1210644,2019-10-18,15:26:54.578951,16:58:18.491767
11000898,2019-10-18,15:26:57.860830,17:21:37.629784
931844,2019-10-18,15:27:28.133489,17:50:08.641184
2003646,2019-10-18,15:27:30.141535,16:04:51.349814
14001180,2019-10-18,15:27:34.482762,16:34:54.995362
11001770,2019-10-18,15:28:06.816952,17:27:39.409934
11006287,2019-10-18,15:28:13.322937,17:02:51.581926
63524,2019-10-18,15:28:17.856930,17:39:51.683799
109225185,2019-10-18,15:28:28.974970,16:55:22.086048
11000932,2019-10-18,15:28:37.787063,17:01:13.118631
7000878,2019-10-18,15:28:46.956916,15:56:19.609665
11001703,2019-10-18,15:28:52.957622,16:40:25.131679
1212927,2019-10-18,15:29:08.093084,16:20:13.253475
11009054,2019-10-18,15:29:15.885148,15:42:12.169594
11001764,2019-10-18,15:29:34.185033,15:42:27.441288
1211660,2019-10-18,15:29:39.403199,15:50:50.160107
1212220,2019-10-18,15:30:58.537431,17:46:09.733457
1210246,2019-10-18,15:35:47.873844,16:26:31.817553
4112395,2019-10-18,15:36:03.921210,16:23:33.356072
11007001,2019-10-18,15:43:00.473150,16:23:49.303687
14000115,2019-10-18,15:43:03.519079,16:26:35.043508
11001246,2019-10-18,15:54:08.169904,15:54:14.437855
1211612,2019-10-18,16:00:57.381834,
11001889,2019-10-18,16:01:22.195783,17:06:00.679931
1212241,2019-10-18,16:05:23.701888,16:05:35.729787
11001678,2019-10-18,16:07:34.197124,16:11:27.348361
1212241,2019-10-18,16:10:33.221644,16:10:34.355775
1211312,2019-10-18,16:14:28.252594,16:59:57.565865
931616,2019-10-18,16:28:55.320348,17:43:21.825572
1214402,2019-10-18,16:39:31.936536,
1214026,2019-10-18,16:39:39.042754,16:39:44.836689
11012070,2019-10-18,16:54:54.361017,16:54:57.293413
2004201,2019-10-18,16:58:48.776268,16:58:55.366444
05100897,2019-10-19,10:11:02.856663,
2021151,2019-10-19,17:41:01.074967,
1211565,2019-10-19,17:43:05.378913,17:43:07.243147
0462379422,2019-10-19,18:30:00.710051,
1211823,2019-10-19,18:30:02.742051,
07511776,2019-10-19,22:16:48.716457,
07737121,2019-10-19,22:25:08.577626,
20460,2019-10-20,08:19:26.685120,
0343059,2019-10-20,10:23:09.659806,
783702,2019-10-20,11:07:55.304047,
2720764857754,2019-10-21,03:09:59.461378,
869274,2019-10-21,05:39:54.662424,
92676,2019-10-21,06:17:12.903233,
50676,2019-10-21,06:17:29.337157,
03450697,2019-10-21,08:10:24.062230,
04293088,2019-10-21,11:15:44.831476,
04293028,2019-10-21,11:17:25.762471,
1214316,2019-10-21,15:01:02.467010,16:32:18.306632
11001770,2019-10-21,15:01:33.957764,17:11:33.100664
14002479,2019-10-21,15:01:37.720055,17:13:16.466313
11001999,2019-10-21,15:01:41.718034,16:34:16.440480
0462379422,2019-10-21,15:01:50.406226,16:35:22.078407
1211823,2019-10-21,15:01:52.262165,16:35:23.954402
14002684,2019-10-21,15:01:55.262420,17:10:25.220903
14002497,2019-10-21,15:01:56.726380,16:17:11.350204
1214467,2019-10-21,15:01:59.266497,17:11:37.034653
11003255,2019-10-21,15:02:00.184391,16:36:58.770438
1212169,2019-10-21,15:02:02.680384,17:01:13.019541
905051,2019-10-21,15:02:04.684407,17:04:33.428729
14001180,2019-10-21,15:02:06.331372,16:41:14.554199
2001511,2019-10-21,15:02:10.112721,16:41:17.840255
11006143,2019-10-21,15:02:12.132781,17:09:44.617107
109225185,2019-10-21,15:02:38.485205,17:10:21.146901
4112395,2019-10-21,15:02:48.083007,15:31:02.023987
11000641,2019-10-21,15:02:49.834818,16:40:17.930266
4114795,2019-10-21,15:03:02.180409,16:32:23.070550
1212241,2019-10-21,15:03:06.532275,16:53:52.300321
1212009,2019-10-21,15:03:08.908354,16:59:28.803560
11001764,2019-10-21,15:03:10.696149,16:32:12.388611
11001970,2019-10-21,15:03:11.924240,16:32:21.666584
11005086,2019-10-21,15:03:18.246030,17:18:33.621565
2003646,2019-10-21,15:03:20.295814,16:54:01.691833
11001690,2019-10-21,15:03:24.766136,16:53:50.137777
11000528,2019-10-21,15:03:25.959635,16:31:49.342567
953276,2019-10-21,15:03:30.922457,17:13:34.940177
11009511,2019-10-21,15:03:32.217588,17:17:19.879578
931790,2019-10-21,15:03:37.659417,16:53:19.567764
1211312,2019-10-21,15:03:43.803279,17:44:41.245315
11001136,2019-10-21,15:03:47.789133,15:08:49.404778
18001136,2019-10-21,15:03:48.043202,
11001124,2019-10-21,15:03:49.579111,16:31:23.936534
931844,2019-10-21,15:03:57.503302,17:41:16.043522
1211565,2019-10-21,15:03:58.860875,17:08:46.969334
1211612,2019-10-21,15:04:00.285273,16:31:46.401000
11008121,2019-10-21,15:04:02.442788,16:31:52.796605
63524,2019-10-21,15:04:05.124707,16:31:58.194526
11000348,2019-10-21,15:04:07.536650,16:33:09.878977
11000675,2019-10-21,15:04:11.820531,16:54:46.403833
1214026,2019-10-21,15:04:16.504422,17:11:41.788756
11000898,2019-10-21,15:04:20.756317,17:26:26.020266
11001703,2019-10-21,15:04:23.212289,17:03:23.389212
901926,2019-10-21,15:04:30.078218,15:55:36.258734
2007453,2019-10-21,15:04:32.857973,16:35:15.826485
11001891,2019-10-21,15:04:35.912007,16:33:21.490526
11001889,2019-10-21,15:04:37.853964,17:02:54.761392
11006287,2019-10-21,15:04:39.389937,17:08:52.009315
305365280,2019-10-21,15:04:41.411892,17:11:31.772646
4112276,2019-10-21,15:04:46.017837,16:35:19.990420
1211635,2019-10-21,15:04:47.918743,16:59:38.563570
4111100,2019-10-21,15:04:55.297644,16:53:18.651783
1211281,2019-10-21,15:05:00.117433,17:04:39.048606
1208144,2019-10-21,15:05:06.305429,17:18:39.043328
907780,2019-10-21,15:05:16.960986,16:35:18.256438
1211100,2019-10-21,15:05:18.463106,16:32:24.272604
11001730,2019-10-21,15:05:26.826953,16:56:10.917674
11007426,2019-10-21,15:05:34.584827,15:09:00.241668
11001678,2019-10-21,15:05:43.440721,16:34:05.954511
14000115,2019-10-21,15:05:49.820577,17:02:50.095385
11000516,2019-10-21,15:05:51.352541,16:54:09.101822
2008415,2019-10-21,15:06:00.600520,17:02:56.731424
1212220,2019-10-21,15:06:03.214431,
11002184,2019-10-21,15:06:04.340649,17:02:58.127374
2003624,2019-10-21,15:06:06.526322,17:14:30.386052
4112126,2019-10-21,15:06:11.638228,16:34:10.854578
11001771,2019-10-21,15:06:16.014158,16:51:33.581807
11002043,2019-10-21,15:06:20.442160,16:32:03.769139
4111318,2019-10-21,15:06:33.341934,16:32:16.888549
931616,2019-10-21,15:06:36.293897,17:08:43.713536
4111175,2019-10-21,15:06:43.955830,17:10:58.136731
11001624,2019-10-21,15:06:55.257711,16:36:32.768225
